timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1751228930341,406,/web/index.php/api/v2/performance/trackers/reviewers-278,200,OK,TG_performance 1-3,text,true,,1419,869,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/reviewers?nameOrId=%24%7BtrackerempFirstname%7D&includeEmployees=onlyCurrent,406,0,0
1751228931833,354,/web/index.php/api/v2/performance/employees/trackers-279,200,OK,TG_performance 1-3,text,true,,1419,909,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&empNumber=199&includeEmployees=onlyCurrent,354,0,0
1751228933287,344,/web/index.php/performance/addPerformanceTrackerLog/trackId/14-280,200,OK,TG_performance 1-3,text,true,,8722,242,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTrackerLog/trackId/25,344,0,0
1751228934701,392,/web/index.php/api/v2/performance/trackers/14/logs-286,200,OK,TG_performance 1-3,text,true,,1674,897,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/25/logs,392,0,0
1751228936165,0,Pacing,200,OK,TG_performance 1-3,text,true,,0,0,5,5,null,0,0,0
1751228936166,0,Debug Sampler,200,OK,TG_performance 1-3,text,true,,2021,0,5,5,null,0,0,0
1751228936166,0,Pacing,200,OK,TG_performance 1-3,text,true,,0,0,5,5,null,0,0,0
1751228924580,3385,save tracker and add log,200,"Number of samples in transaction : 8, number of failing samples : 0",TG_performance 1-1,,true,,25758,6515,5,5,null,0,8514,438
1751228924580,335,/web/index.php/api/v2/performance/config/trackers/14-267,200,OK,TG_performance 1-1,text,true,,1808,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers,335,0,0
1751228925932,799,/web/index.php/performance/viewPerformanceTracker-268,200,OK,TG_performance 1-1,text,true,,3210,886,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,799,0,438
1751228927809,525,/web/index.php/performance/viewEmployeePerformanceTrackerList-272,200,OK,TG_performance 1-1,text,true,,3212,896,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewEmployeePerformanceTrackerList,525,0,0
1751228929425,328,/web/index.php/api/v2/performance/employees/trackers-275,200,OK,TG_performance 1-1,text,true,,4286,895,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&includeEmployees=onlyCurrent,328,0,0
1751228930803,341,/web/index.php/api/v2/performance/trackers/reviewers-278,200,OK,TG_performance 1-1,text,true,,1419,869,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/reviewers?nameOrId=%24%7BtrackerempFirstname%7D&includeEmployees=onlyCurrent,341,0,0
1751228932160,307,/web/index.php/api/v2/performance/employees/trackers-279,200,OK,TG_performance 1-1,text,true,,1419,909,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&empNumber=200&includeEmployees=onlyCurrent,307,0,0
1751228933561,347,/web/index.php/performance/addPerformanceTrackerLog/trackId/14-280,200,OK,TG_performance 1-1,text,true,,8722,242,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTrackerLog/trackId/17,347,0,0
1751228935006,403,/web/index.php/api/v2/performance/trackers/14/logs-286,200,OK,TG_performance 1-1,text,true,,1682,905,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/17/logs,402,0,0
1751228936483,1,Pacing,200,OK,TG_performance 1-1,text,true,,0,0,5,5,null,0,0,0
1751228936484,1,Debug Sampler,200,OK,TG_performance 1-1,text,true,,2028,0,5,5,null,0,0,0
1751228936485,1,Pacing,200,OK,TG_performance 1-1,text,true,,0,0,5,5,null,0,0,0
1751228924976,3373,save tracker and add log,200,"Number of samples in transaction : 8, number of failing samples : 0",TG_performance 1-5,,true,,25753,6510,5,5,null,0,8284,495
1751228924976,340,/web/index.php/api/v2/performance/config/trackers/14-267,200,OK,TG_performance 1-5,text,true,,1808,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers,340,0,0
1751228926370,863,/web/index.php/performance/viewPerformanceTracker-268,200,OK,TG_performance 1-5,text,true,,3210,886,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,863,0,495
1751228928263,404,/web/index.php/performance/viewEmployeePerformanceTrackerList-272,200,OK,TG_performance 1-5,text,true,,3212,896,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewEmployeePerformanceTrackerList,404,0,0
1751228929727,329,/web/index.php/api/v2/performance/employees/trackers-275,200,OK,TG_performance 1-5,text,true,,4286,895,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&includeEmployees=onlyCurrent,329,0,0
1751228931080,386,/web/index.php/api/v2/performance/trackers/reviewers-278,200,OK,TG_performance 1-5,text,true,,1419,869,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/reviewers?nameOrId=%24%7BtrackerempFirstname%7D&includeEmployees=onlyCurrent,386,0,0
1751228932469,327,/web/index.php/api/v2/performance/employees/trackers-279,200,OK,TG_performance 1-5,text,true,,1419,909,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&empNumber=201&includeEmployees=onlyCurrent,327,0,0
1751228933854,400,/web/index.php/performance/addPerformanceTrackerLog/trackId/14-280,200,OK,TG_performance 1-5,text,true,,8722,242,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTrackerLog/trackId/19,400,0,0
1751228935283,324,/web/index.php/api/v2/performance/trackers/14/logs-286,200,OK,TG_performance 1-5,text,true,,1677,900,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/19/logs,324,0,0
1751228936639,0,Pacing,200,OK,TG_performance 1-5,text,true,,0,0,5,5,null,0,0,0
1751228936639,1,Debug Sampler,200,OK,TG_performance 1-5,text,true,,2063,0,5,5,null,0,0,0
1751228936641,0,Pacing,200,OK,TG_performance 1-5,text,true,,0,0,5,5,null,0,0,0
1751228925279,3370,save tracker and add log,200,"Number of samples in transaction : 8, number of failing samples : 0",TG_performance 1-4,,true,,25747,6504,5,5,null,0,8375,502
1751228925280,351,/web/index.php/api/v2/performance/config/trackers/14-267,200,OK,TG_performance 1-4,text,true,,1808,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers,351,0,0
1751228926659,945,/web/index.php/performance/viewPerformanceTracker-268,200,OK,TG_performance 1-4,text,true,,3210,886,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,945,0,502
1751228928650,344,/web/index.php/performance/viewEmployeePerformanceTrackerList-272,200,OK,TG_performance 1-4,text,true,,3212,896,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewEmployeePerformanceTrackerList,344,0,0
1751228930016,358,/web/index.php/api/v2/performance/employees/trackers-275,200,OK,TG_performance 1-4,text,true,,4286,895,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&includeEmployees=onlyCurrent,358,0,0
1751228931387,336,/web/index.php/api/v2/performance/trackers/reviewers-278,200,OK,TG_performance 1-4,text,true,,1419,869,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/reviewers?nameOrId=%24%7BtrackerempFirstname%7D&includeEmployees=onlyCurrent,336,0,0
1751228932801,342,/web/index.php/api/v2/performance/employees/trackers-279,200,OK,TG_performance 1-4,text,true,,1419,909,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&empNumber=202&includeEmployees=onlyCurrent,342,0,0
1751228934226,352,/web/index.php/performance/addPerformanceTrackerLog/trackId/14-280,200,OK,TG_performance 1-4,text,true,,8722,242,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTrackerLog/trackId/20,352,0,0
1751228935599,342,/web/index.php/api/v2/performance/trackers/14/logs-286,200,OK,TG_performance 1-4,text,true,,1671,894,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/20/logs,342,0,0
1751228937030,0,Pacing,200,OK,TG_performance 1-4,text,true,,0,0,5,5,null,0,0,0
1751228937030,1,Debug Sampler,200,OK,TG_performance 1-4,text,true,,1976,0,5,5,null,0,0,0
1751228937031,1,Pacing,200,OK,TG_performance 1-4,text,true,,0,0,5,5,null,0,0,0
1751228925823,3267,save tracker and add log,200,"Number of samples in transaction : 8, number of failing samples : 0",TG_performance 1-2,,true,,26850,6514,5,5,null,0,8388,447
1751228925823,821,/web/index.php/api/v2/performance/config/trackers/14-267,200,OK,TG_performance 1-2,text,true,,1808,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers,821,0,447
1751228927718,459,/web/index.php/performance/viewPerformanceTracker-268,200,OK,TG_performance 1-2,text,true,,3210,886,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,459,0,0
1751228929274,342,/web/index.php/performance/viewEmployeePerformanceTrackerList-272,200,OK,TG_performance 1-2,text,true,,3212,896,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewEmployeePerformanceTrackerList,342,0,0
1751228930618,344,/web/index.php/api/v2/performance/employees/trackers-275,200,OK,TG_performance 1-2,text,true,,4286,895,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&includeEmployees=onlyCurrent,344,0,0
1751228932007,310,/web/index.php/api/v2/performance/trackers/reviewers-278,200,OK,TG_performance 1-2,text,true,,1419,869,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/reviewers?nameOrId=%24%7BtrackerempFirstname%7D&includeEmployees=onlyCurrent,310,0,0
1751228933332,336,/web/index.php/api/v2/performance/employees/trackers-279,200,OK,TG_performance 1-2,text,true,,2514,909,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&empNumber=203&includeEmployees=onlyCurrent,336,0,0
1751228934757,342,/web/index.php/performance/addPerformanceTrackerLog/trackId/14-280,200,OK,TG_performance 1-2,text,true,,8720,242,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTrackerLog/trackId/12,342,0,0
1751228936161,313,/web/index.php/api/v2/performance/trackers/14/logs-286,200,OK,TG_performance 1-2,text,true,,1681,904,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/12/logs,313,0,0
1751228937483,0,Pacing,200,OK,TG_performance 1-2,text,true,,0,0,5,5,null,0,0,0
1751228937484,0,Debug Sampler,200,OK,TG_performance 1-2,text,true,,1990,0,5,5,null,0,0,0
1751228937484,1,Pacing,200,OK,TG_performance 1-2,text,true,,0,0,5,5,null,0,0,0
1751228936166,665,click pim,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-3,,true,,5333,1699,5,5,null,0,1099,0
1751228936167,665,/web/index.php/pim/viewPimModule-69,200,OK,TG_performance 1-3,text,true,,5333,1699,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,319,0,0
1751228936167,319,/web/index.php/pim/viewPimModule-69-0,302,Found,TG_performance 1-3,text,true,,2029,848,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPimModule,319,0,0
1751228936486,346,/web/index.php/pim/viewPimModule-69-1,200,OK,TG_performance 1-3,text,true,,3304,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,346,0,0
1751228936486,671,click pim,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-1,,true,,5333,1699,5,5,null,0,1099,0
1751228936486,671,/web/index.php/pim/viewPimModule-69,200,OK,TG_performance 1-1,text,true,,5333,1699,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,300,0,0
1751228936486,300,/web/index.php/pim/viewPimModule-69-0,302,Found,TG_performance 1-1,text,true,,2029,848,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPimModule,300,0,0
1751228936786,371,/web/index.php/pim/viewPimModule-69-1,200,OK,TG_performance 1-1,text,true,,3304,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,371,0,0
1751228937941,326,click add employee,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-3,,true,,3321,851,5,5,null,0,1,0
1751228937942,326,/web/index.php/pim/addEmployee-79,200,OK,TG_performance 1-3,text,true,,3321,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/addEmployee,326,0,0
1751228936641,701,click pim,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-5,,true,,5333,1699,5,5,null,0,1073,0
1751228936641,701,/web/index.php/pim/viewPimModule-69,200,OK,TG_performance 1-5,text,true,,5333,1699,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,363,0,0
1751228936641,363,/web/index.php/pim/viewPimModule-69-0,302,Found,TG_performance 1-5,text,true,,2029,848,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPimModule,363,0,0
1751228937005,337,/web/index.php/pim/viewPimModule-69-1,200,OK,TG_performance 1-5,text,true,,3304,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,337,0,0
1751228938256,343,click add employee,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-1,,true,,3321,851,5,5,null,0,2,0
1751228938257,343,/web/index.php/pim/addEmployee-79,200,OK,TG_performance 1-1,text,true,,3321,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/addEmployee,343,0,0
1751228938415,361,click add employee,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-5,,true,,3321,851,5,5,null,0,0,0
1751228938415,361,/web/index.php/pim/addEmployee-79,200,OK,TG_performance 1-5,text,true,,3321,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/addEmployee,361,0,0
1751228937032,674,click pim,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-4,,true,,5333,1699,5,5,null,0,1099,0
1751228937032,674,/web/index.php/pim/viewPimModule-69,200,OK,TG_performance 1-4,text,true,,5333,1699,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,308,0,0
1751228937032,308,/web/index.php/pim/viewPimModule-69-0,302,Found,TG_performance 1-4,text,true,,2029,848,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPimModule,308,0,0
1751228937340,366,/web/index.php/pim/viewPimModule-69-1,200,OK,TG_performance 1-4,text,true,,3304,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,365,0,0
1751228938805,335,click add employee,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-4,,true,,3321,851,5,5,null,0,1,0
1751228938805,335,/web/index.php/pim/addEmployee-79,200,OK,TG_performance 1-4,text,true,,3321,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/addEmployee,335,0,0
1751228937485,659,click pim,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-2,,true,,5333,1699,5,5,null,0,1041,0
1751228937485,659,/web/index.php/pim/viewPimModule-69,200,OK,TG_performance 1-2,text,true,,5333,1699,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,314,0,0
1751228937485,314,/web/index.php/pim/viewPimModule-69-0,302,Found,TG_performance 1-2,text,true,,2029,848,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPimModule,314,0,0
1751228937799,345,/web/index.php/pim/viewPimModule-69-1,200,OK,TG_performance 1-2,text,true,,3304,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,345,0,0
1751228939185,343,click add employee,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-2,,true,,3321,851,5,5,null,0,0,0
1751228939185,343,/web/index.php/pim/addEmployee-79,200,OK,TG_performance 1-2,text,true,,3321,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/addEmployee,343,0,0
1751228939339,783,click save employee,200,"Number of samples in transaction : 2, number of failing samples : 0",TG_performance 1-3,,true,,7083,1750,5,5,null,0,2,0
1751228939340,370,/web/index.php/api/v2/pim/employees-90,200,OK,TG_performance 1-3,text,true,,1529,882,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,370,0,0
1751228939711,413,/web/index.php/pim/viewPersonalDetails/empNumber/206-91,200,OK,TG_performance 1-3,text,true,,5554,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/204,413,0,0
1751228939834,804,click save employee,200,"Number of samples in transaction : 2, number of failing samples : 0",TG_performance 1-5,,true,,7083,1750,5,5,null,0,2,0
1751228939835,444,/web/index.php/api/v2/pim/employees-90,200,OK,TG_performance 1-5,text,true,,1529,882,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,444,0,0
1751228940280,360,/web/index.php/pim/viewPersonalDetails/empNumber/206-91,200,OK,TG_performance 1-5,text,true,,5554,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/206,360,0,0
1751228939632,1474,click save employee,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-1,,true,,12421,3501,5,5,null,0,6,0
1751228939633,391,/web/index.php/api/v2/pim/employees-90,200,OK,TG_performance 1-1,text,true,,1528,881,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,391,0,0
1751228940026,420,/web/index.php/pim/viewPersonalDetails/empNumber/206-91,200,OK,TG_performance 1-1,text,true,,5554,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/205,420,0,0
1751228940447,663,click report to and save supervisor,200,"Number of samples in transaction : 2, number of failing samples : 0",TG_performance 1-1,,true,,5339,1752,5,5,null,0,2,0
1751228940447,334,/web/index.php/pim/viewReportToDetails/empNumber/206-106,200,OK,TG_performance 1-1,text,true,,3776,890,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewReportToDetails/empNumber/205,334,0,0
1751228940782,329,/web/index.php/api/v2/pim/employees/206/supervisors-119,200,OK,TG_performance 1-1,text,true,,1563,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/205/supervisors,329,0,0
1751228940574,860,click save employee,200,"Number of samples in transaction : 2, number of failing samples : 0",TG_performance 1-2,,true,,7084,1750,5,5,null,0,2,0
1751228940574,385,/web/index.php/api/v2/pim/employees-90,200,OK,TG_performance 1-2,text,true,,1529,882,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,385,0,0
1751228940960,475,/web/index.php/pim/viewPersonalDetails/empNumber/206-91,200,OK,TG_performance 1-2,text,true,,5555,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/208,475,0,0
1751228941202,417,click add employee,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-3,,true,,3321,851,5,5,null,0,1,0
1751228941202,417,/web/index.php/pim/addEmployee-79,200,OK,TG_performance 1-3,text,true,,3321,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/addEmployee,417,0,0
1751228940171,1620,click save employee,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-4,,true,,12424,3502,5,5,null,0,4,0
1751228940172,439,/web/index.php/api/v2/pim/employees-90,200,OK,TG_performance 1-4,text,true,,1529,882,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,439,0,0
1751228940612,364,/web/index.php/pim/viewPersonalDetails/empNumber/206-91,200,OK,TG_performance 1-4,text,true,,5554,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/207,364,0,0
1751228940976,817,click report to and save supervisor,200,"Number of samples in transaction : 2, number of failing samples : 0",TG_performance 1-4,,true,,5341,1752,5,5,null,0,2,0
1751228940977,458,/web/index.php/pim/viewReportToDetails/empNumber/206-106,200,OK,TG_performance 1-4,text,true,,3776,890,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewReportToDetails/empNumber/207,458,0,0
1751228941436,359,/web/index.php/api/v2/pim/employees/206/supervisors-119,200,OK,TG_performance 1-4,text,true,,1565,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/207/supervisors,359,0,0
1751228941740,353,click add employee,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-5,,true,,3321,851,5,5,null,0,0,0
1751228941740,353,/web/index.php/pim/addEmployee-79,200,OK,TG_performance 1-5,text,true,,3321,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/addEmployee,353,0,0
1751228942184,390,click add employee,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-1,,true,,3321,851,5,5,null,0,0,0
1751228942184,390,/web/index.php/pim/addEmployee-79,200,OK,TG_performance 1-1,text,true,,3321,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/addEmployee,390,0,0
1751228942508,399,click add employee,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-2,,true,,3321,851,5,5,null,0,0,0
1751228942508,399,/web/index.php/pim/addEmployee-79,200,OK,TG_performance 1-2,text,true,,3321,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/addEmployee,399,0,0
1751228942799,435,click add employee,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-4,,true,,3321,851,5,5,null,0,0,0
1751228942799,435,/web/index.php/pim/addEmployee-79,200,OK,TG_performance 1-4,text,true,,3321,851,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/addEmployee,435,0,0
1751228943094,698,click save employee,200,"Number of samples in transaction : 2, number of failing samples : 0",TG_performance 1-5,,true,,7083,1750,5,5,null,0,1,0
1751228943094,338,/web/index.php/api/v2/pim/employees-90,200,OK,TG_performance 1-5,text,true,,1529,882,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,338,0,0
1751228943433,360,/web/index.php/pim/viewPersonalDetails/empNumber/206-91,200,OK,TG_performance 1-5,text,true,,5554,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/210,360,0,0
1751228942718,1486,click save employee,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-3,,true,,12425,3502,5,5,null,0,4,0
1751228942719,369,/web/index.php/api/v2/pim/employees-90,200,OK,TG_performance 1-3,text,true,,1529,882,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,369,0,0
1751228943090,376,/web/index.php/pim/viewPersonalDetails/empNumber/206-91,200,OK,TG_performance 1-3,text,true,,5555,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/209,376,0,0
1751228943466,741,click report to and save supervisor,200,"Number of samples in transaction : 2, number of failing samples : 0",TG_performance 1-3,,true,,5341,1752,5,5,null,0,1,0
1751228943467,422,/web/index.php/pim/viewReportToDetails/empNumber/206-106,200,OK,TG_performance 1-3,text,true,,3776,890,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewReportToDetails/empNumber/209,422,0,0
1751228943889,319,/web/index.php/api/v2/pim/employees/206/supervisors-119,200,OK,TG_performance 1-3,text,true,,1565,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/209/supervisors,319,0,0
1751228943913,773,click save employee,200,"Number of samples in transaction : 2, number of failing samples : 0",TG_performance 1-2,,true,,7083,1749,5,5,null,0,1,0
1751228943913,343,/web/index.php/api/v2/pim/employees-90,200,OK,TG_performance 1-2,text,true,,1528,881,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,343,0,0
1751228944256,430,/web/index.php/pim/viewPersonalDetails/empNumber/206-91,200,OK,TG_performance 1-2,text,true,,5555,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/212,430,0,0
1751228943671,1516,click save employee,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-1,,true,,12423,3502,5,5,null,0,4,0
1751228943672,319,/web/index.php/api/v2/pim/employees-90,200,OK,TG_performance 1-1,text,true,,1529,882,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,319,0,0
1751228943992,352,/web/index.php/pim/viewPersonalDetails/empNumber/206-91,200,OK,TG_performance 1-1,text,true,,5554,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/211,352,0,0
1751228944345,845,click report to and save supervisor,200,"Number of samples in transaction : 2, number of failing samples : 0",TG_performance 1-1,,true,,5340,1752,5,5,null,0,1,0
1751228944345,529,/web/index.php/pim/viewReportToDetails/empNumber/206-106,200,OK,TG_performance 1-1,text,true,,3776,890,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewReportToDetails/empNumber/211,529,0,0
1751228944874,316,/web/index.php/api/v2/pim/employees/206/supervisors-119,200,OK,TG_performance 1-1,text,true,,1564,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/211/supervisors,316,0,0
1751228944322,1380,click save employee,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-4,,true,,12421,3502,5,5,null,0,5,0
1751228944323,336,/web/index.php/api/v2/pim/employees-90,200,OK,TG_performance 1-4,text,true,,1529,882,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,336,0,0
1751228944661,363,/web/index.php/pim/viewPersonalDetails/empNumber/206-91,200,OK,TG_performance 1-4,text,true,,5554,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/213,363,0,0
1751228945024,681,click report to and save supervisor,200,"Number of samples in transaction : 2, number of failing samples : 0",TG_performance 1-4,,true,,5338,1752,5,5,null,0,2,0
1751228945025,365,/web/index.php/pim/viewReportToDetails/empNumber/206-106,200,OK,TG_performance 1-4,text,true,,3776,890,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewReportToDetails/empNumber/213,365,0,0
1751228945391,316,/web/index.php/api/v2/pim/employees/206/supervisors-119,200,OK,TG_performance 1-4,text,true,,1562,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/213/supervisors,316,0,0
1751228944826,332,click employee list,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-5,,true,,3304,873,5,5,null,0,1082,0
1751228944826,332,/web/index.php/pim/viewEmployeeList-121,200,OK,TG_performance 1-5,text,true,,3304,873,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,332,0,0
1751228945300,421,click employee list,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-3,,true,,3304,873,5,5,null,0,1042,0
